employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Age_Group,Experience_Level,Training_Category,KPI_Status,Award_Status,Performance_Category
48003,Operations,region_17,Bachelors,m,other,1,38,5.0,2,0,0,69,31-40,Beginner,Average,Not Achieved,No Award,Excellent
10337,Analytics,region_29,Masters & above,m,sourcing,1,31,3.0,3,1,0,82,31-40,Beginner,Good,Achieved,No Award,Average
66896,Procurement,region_2,Masters & above,f,other,1,42,4.0,7,1,0,70,41-50,Intermediate,Average,Achieved,No Award,Good
60495,Technology,region_31,Bachelors,m,referred,1,31,3.0,5,0,0,76,31-40,Beginner,Good,Not Achieved,No Award,Average
52639,Analytics,region_22,Bachelors,m,sourcing,2,32,4.0,3,0,0,82,31-40,Beginner,Good,Not Achieved,No Award,Good
31163,Procurement,region_15,Bachelors,m,sourcing,1,50,5.0,14,1,0,69,41-50,Experienced,Average,Achieved,No Award,Excellent
15430,Technology,region_1,Masters & above,f,other,1,33,3.0,7,0,0,81,31-40,Intermediate,Good,Not Achieved,No Award,Average
3754,Sales & Marketing,region_23,Masters & above,m,sourcing,1,49,3.0,8,0,0,51,41-50,Intermediate,Average,Not Achieved,No Award,Average
33225,Procurement,region_2,Masters & above,f,sourcing,1,58,2.0,19,0,0,70,51-60,Experienced,Average,Not Achieved,No Award,Poor
44929,Technology,region_13,Bachelors,m,other,1,55,3.0,14,0,0,81,51-60,Experienced,Good,Not Achieved,No Award,Average
72035,Sales & Marketing,region_2,Bachelors,m,other,1,45,2.0,16,0,0,49,41-50,Experienced,Low,Not Achieved,No Award,Poor
75448,Operations,region_7,Bachelors,f,sourcing,1,29,1.0,4,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Poor
46989,Operations,region_26,Bachelors,f,sourcing,1,27,5.0,4,1,0,61,21-30,Beginner,Average,Achieved,No Award,Excellent
26592,Sales & Marketing,region_28,Masters & above,m,other,1,39,3.0,9,1,0,49,31-40,Intermediate,Low,Achieved,No Award,Average
6700,Procurement,region_26,Bachelors,f,sourcing,2,28,3.0,7,0,0,72,21-30,Intermediate,Good,Not Achieved,No Award,Average
18021,Operations,region_26,Bachelors,m,other,1,30,4.0,2,0,0,60,21-30,Beginner,Average,Not Achieved,No Award,Good
77813,Operations,region_31,Masters & above,f,sourcing,1,50,3.0,3,0,0,62,41-50,Beginner,Average,Not Achieved,No Award,Average
55688,Technology,region_22,Masters & above,m,other,2,35,1.0,9,1,0,78,31-40,Intermediate,Good,Achieved,No Award,Poor
42655,Sales & Marketing,region_32,Bachelors,m,sourcing,1,25,1.0,3,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Poor
31831,Technology,region_20,Masters & above,m,other,1,55,3.0,4,0,0,74,51-60,Beginner,Good,Not Achieved,No Award,Average
267,Finance,region_22,Bachelors,m,sourcing,1,30,3.0,4,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Average
28631,Procurement,region_22,Bachelors,m,sourcing,1,46,3.0,6,0,0,73,41-50,Intermediate,Good,Not Achieved,No Award,Average
74611,Procurement,region_7,Bachelors,f,other,2,40,3.0,8,0,0,84,31-40,Intermediate,Good,Not Achieved,No Award,Average
31762,Sales & Marketing,region_13,Bachelors,m,other,2,44,3.0,19,0,0,48,41-50,Experienced,Low,Not Achieved,No Award,Average
37157,Technology,region_2,Bachelors,m,other,1,43,4.0,2,1,0,76,41-50,Beginner,Good,Achieved,No Award,Good
44539,Sales & Marketing,region_2,Bachelors,m,referred,1,37,3.0,2,1,0,49,31-40,Beginner,Low,Achieved,No Award,Average
12108,Technology,region_27,Bachelors,f,other,1,37,5.0,5,1,0,79,31-40,Beginner,Good,Achieved,No Award,Excellent
67279,Operations,region_27,Masters & above,f,sourcing,1,44,4.0,4,0,0,64,41-50,Beginner,Average,Not Achieved,No Award,Good
42718,Analytics,region_2,Bachelors,m,sourcing,1,36,4.0,10,1,0,89,31-40,Intermediate,Excellent,Achieved,No Award,Good
61881,Sales & Marketing,region_26,Masters & above,m,other,1,34,1.0,5,0,0,53,31-40,Beginner,Average,Not Achieved,No Award,Poor
52680,Operations,region_11,Bachelors,m,sourcing,1,29,1.0,2,0,0,63,21-30,Beginner,Average,Not Achieved,No Award,Poor
39411,Legal,region_2,Bachelors,m,sourcing,1,27,4.0,3,0,0,56,21-30,Beginner,Average,Not Achieved,No Award,Good
78209,Technology,region_16,Bachelors,m,other,1,38,3.0,4,0,0,77,31-40,Beginner,Good,Not Achieved,No Award,Average
28517,Sales & Marketing,region_27,Bachelors,f,sourcing,1,32,3.0,5,1,0,45,31-40,Beginner,Low,Achieved,No Award,Average
72267,Operations,region_7,Bachelors,f,other,2,41,5.0,12,1,0,58,41-50,Experienced,Average,Achieved,No Award,Excellent
24311,Technology,region_30,Bachelors,m,other,1,27,3.0,3,0,0,78,21-30,Beginner,Good,Not Achieved,No Award,Average
4787,Technology,region_31,Masters & above,m,other,1,50,3.0,5,0,0,78,41-50,Beginner,Good,Not Achieved,No Award,Average
20566,Analytics,region_26,Bachelors,m,other,2,43,3.0,15,1,0,92,41-50,Experienced,Excellent,Achieved,No Award,Average
57908,HR,region_2,Masters & above,m,sourcing,1,48,3.0,15,0,0,52,41-50,Experienced,Average,Not Achieved,No Award,Average
49887,Operations,region_2,Bachelors,m,other,1,58,4.0,28,0,0,64,51-60,Expert,Average,Not Achieved,No Award,Good
24434,Finance,region_4,Bachelors,m,sourcing,1,30,1.0,6,0,0,61,21-30,Intermediate,Average,Not Achieved,No Award,Poor
35434,Analytics,region_19,Bachelors,m,other,2,38,3.0,4,0,0,84,31-40,Beginner,Good,Not Achieved,No Award,Average
61971,Technology,region_13,Masters & above,f,other,1,42,3.0,3,1,0,81,41-50,Beginner,Good,Achieved,No Award,Average
76329,Operations,region_2,Masters & above,f,sourcing,1,39,3.0,11,0,0,62,31-40,Experienced,Average,Not Achieved,No Award,Average
50400,Technology,region_31,Masters & above,f,other,1,38,2.0,11,0,0,79,31-40,Experienced,Good,Not Achieved,No Award,Poor
4449,Technology,region_2,Below Secondary,m,other,1,20,3.0,2,0,0,77,,Beginner,Good,Not Achieved,No Award,Average
10659,Sales & Marketing,region_22,Bachelors,f,sourcing,1,30,4.0,4,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,Good
50269,Analytics,region_8,Bachelors,m,sourcing,1,27,5.0,6,1,1,84,21-30,Intermediate,Good,Achieved,Award Won,Excellent
39244,Sales & Marketing,region_4,Bachelors,m,sourcing,1,27,,1,1,0,48,21-30,Beginner,Low,Achieved,No Award,
12730,Operations,region_2,Bachelors,m,sourcing,1,44,3.0,15,1,0,60,41-50,Experienced,Average,Achieved,No Award,Average
45257,Finance,region_23,Bachelors,m,sourcing,2,36,3.0,7,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Average
67224,Sales & Marketing,region_2,,f,other,2,22,,1,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,
31854,Operations,region_4,Bachelors,m,sourcing,1,26,,1,0,0,58,21-30,Beginner,Average,Not Achieved,No Award,
53142,Technology,region_1,Bachelors,m,other,1,28,3.0,4,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Average
62157,Technology,region_2,Masters & above,f,other,1,34,5.0,9,1,0,78,31-40,Intermediate,Good,Achieved,No Award,Excellent
60066,Operations,region_22,Bachelors,m,other,1,31,5.0,4,1,0,94,31-40,Beginner,Excellent,Achieved,No Award,Excellent
17186,Sales & Marketing,region_23,Bachelors,m,sourcing,2,31,4.0,3,0,0,51,31-40,Beginner,Average,Not Achieved,No Award,Good
1618,Operations,region_15,Bachelors,m,sourcing,1,29,4.0,5,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Good
62968,Analytics,region_22,Bachelors,f,other,2,30,3.0,5,0,0,85,21-30,Beginner,Good,Not Achieved,No Award,Average
5914,Sales & Marketing,region_9,Bachelors,m,sourcing,1,25,2.0,3,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Poor
16312,Analytics,region_26,Bachelors,m,sourcing,2,28,5.0,2,1,0,86,21-30,Beginner,Excellent,Achieved,No Award,Excellent
6387,Sales & Marketing,region_5,Bachelors,m,sourcing,2,30,3.0,4,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,Average
52202,Sales & Marketing,region_22,Masters & above,m,other,3,39,3.0,3,1,0,54,31-40,Beginner,Average,Achieved,No Award,Average
22467,Procurement,region_2,Masters & above,f,sourcing,1,52,3.0,10,0,0,70,51-60,Intermediate,Average,Not Achieved,No Award,Average
72449,Operations,region_23,Bachelors,f,sourcing,1,30,2.0,4,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Poor
17241,Sales & Marketing,region_2,Bachelors,f,other,1,44,1.0,9,0,0,51,41-50,Intermediate,Average,Not Achieved,No Award,Poor
65964,Analytics,region_22,Bachelors,f,sourcing,2,28,5.0,3,0,0,83,21-30,Beginner,Good,Not Achieved,No Award,Excellent
53800,Sales & Marketing,region_2,Bachelors,m,other,4,30,,1,0,0,52,21-30,Beginner,Average,Not Achieved,No Award,
58272,Technology,region_12,Bachelors,f,other,1,26,5.0,4,1,0,80,21-30,Beginner,Good,Achieved,No Award,Excellent
39883,Sales & Marketing,region_7,Bachelors,m,sourcing,1,27,5.0,4,0,0,44,21-30,Beginner,Low,Not Achieved,No Award,Excellent
45109,Analytics,region_2,,m,sourcing,3,25,,1,0,0,86,21-30,Beginner,Excellent,Not Achieved,No Award,
34433,Sales & Marketing,region_17,Bachelors,m,other,1,29,,1,1,0,50,21-30,Beginner,Low,Achieved,No Award,
37993,Analytics,region_7,Masters & above,m,other,3,34,5.0,5,1,0,86,31-40,Beginner,Excellent,Achieved,No Award,Excellent
20671,Sales & Marketing,region_7,Bachelors,m,sourcing,1,28,,1,0,0,44,21-30,Beginner,Low,Not Achieved,No Award,
232,Procurement,region_2,Bachelors,f,sourcing,1,32,5.0,5,1,0,69,31-40,Beginner,Average,Achieved,No Award,Excellent
696,Operations,region_22,Bachelors,f,sourcing,2,27,1.0,2,1,0,64,21-30,Beginner,Average,Achieved,No Award,Poor
38257,Analytics,region_29,Bachelors,m,sourcing,2,31,3.0,7,0,0,83,31-40,Intermediate,Good,Not Achieved,No Award,Average
75779,HR,region_22,Bachelors,m,sourcing,1,27,4.0,2,0,0,54,21-30,Beginner,Average,Not Achieved,No Award,Good
73583,Technology,region_16,Bachelors,m,other,1,25,3.0,3,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Average
6112,Analytics,region_7,Bachelors,m,other,1,26,3.0,2,0,0,80,21-30,Beginner,Good,Not Achieved,No Award,Average
51099,Analytics,region_21,Bachelors,m,other,1,44,3.0,2,0,0,85,41-50,Beginner,Good,Not Achieved,No Award,Average
16960,Sales & Marketing,region_28,Bachelors,m,other,1,25,5.0,3,1,0,49,21-30,Beginner,Low,Achieved,No Award,Excellent
55244,Operations,region_22,Masters & above,f,other,2,36,4.0,3,0,0,56,31-40,Beginner,Average,Not Achieved,No Award,Good
48398,Procurement,region_2,,f,sourcing,1,30,2.0,2,0,0,67,21-30,Beginner,Average,Not Achieved,No Award,Poor
76802,Legal,region_34,Bachelors,m,sourcing,1,27,5.0,3,1,0,64,21-30,Beginner,Average,Achieved,No Award,Excellent
37422,Analytics,region_7,Bachelors,f,other,1,34,3.0,10,0,0,86,31-40,Intermediate,Excellent,Not Achieved,No Award,Average
5380,Technology,region_26,Bachelors,m,sourcing,1,30,3.0,5,0,0,76,21-30,Beginner,Good,Not Achieved,No Award,Average
31187,Sales & Marketing,region_5,Bachelors,f,other,1,27,,1,0,1,48,21-30,Beginner,Low,Not Achieved,Award Won,
69657,Operations,region_2,Masters & above,m,other,1,33,5.0,4,1,0,62,31-40,Beginner,Average,Achieved,No Award,Excellent
5770,Sales & Marketing,region_26,Bachelors,f,sourcing,1,27,2.0,4,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Poor
77945,Analytics,region_2,Masters & above,m,other,1,40,4.0,7,0,0,89,31-40,Intermediate,Excellent,Not Achieved,No Award,Good
1911,Procurement,region_10,Masters & above,m,other,2,35,3.0,2,0,0,72,31-40,Beginner,Good,Not Achieved,No Award,Average
23721,Sales & Marketing,region_2,Masters & above,m,sourcing,1,48,2.0,13,0,0,51,41-50,Experienced,Average,Not Achieved,No Award,Poor
60287,Finance,region_23,Masters & above,m,other,1,34,3.0,7,0,0,59,31-40,Intermediate,Average,Not Achieved,No Award,Average
74089,Analytics,region_22,,m,sourcing,1,28,3.0,1,1,0,78,21-30,Beginner,Good,Achieved,No Award,Average
61934,Procurement,region_30,Bachelors,f,other,1,29,5.0,3,1,0,68,21-30,Beginner,Average,Achieved,No Award,Excellent
70277,Sales & Marketing,region_19,Bachelors,f,other,1,37,5.0,10,0,0,45,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
47552,Analytics,region_7,Masters & above,m,sourcing,1,34,3.0,3,1,0,80,31-40,Beginner,Good,Achieved,No Award,Average
14089,Procurement,region_24,Bachelors,m,other,1,26,1.0,4,0,0,70,21-30,Beginner,Average,Not Achieved,No Award,Poor
75979,Operations,region_27,Bachelors,m,other,1,30,3.0,2,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,Average
54729,Analytics,region_7,Bachelors,m,other,1,37,5.0,10,1,0,89,31-40,Intermediate,Excellent,Achieved,No Award,Excellent
41167,Sales & Marketing,region_22,Masters & above,m,other,3,45,3.0,6,0,0,44,41-50,Intermediate,Low,Not Achieved,No Award,Average
43552,Procurement,region_2,Masters & above,m,sourcing,2,35,3.0,7,0,0,70,31-40,Intermediate,Average,Not Achieved,No Award,Average
28427,Analytics,region_7,Bachelors,m,sourcing,1,40,5.0,14,1,0,82,31-40,Experienced,Good,Achieved,No Award,Excellent
3070,Sales & Marketing,region_2,Bachelors,m,other,1,32,4.0,5,1,0,49,31-40,Beginner,Low,Achieved,No Award,Good
41341,Procurement,region_2,Bachelors,f,sourcing,1,53,1.0,2,0,0,71,51-60,Beginner,Good,Not Achieved,No Award,Poor
41049,Procurement,region_22,Bachelors,m,other,3,28,,1,0,0,69,21-30,Beginner,Average,Not Achieved,No Award,
36346,Analytics,region_22,Bachelors,m,other,1,27,5.0,6,0,0,95,21-30,Intermediate,Excellent,Not Achieved,No Award,Excellent
38633,Sales & Marketing,region_2,Masters & above,m,sourcing,1,33,4.0,2,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,Good
18233,R&D,region_2,,m,sourcing,1,28,4.0,3,1,0,86,21-30,Beginner,Excellent,Achieved,No Award,Good
50075,Sales & Marketing,region_13,Masters & above,m,sourcing,1,33,4.0,2,1,0,50,31-40,Beginner,Low,Achieved,No Award,Good
373,Technology,region_16,Bachelors,m,sourcing,1,28,3.0,5,1,0,80,21-30,Beginner,Good,Achieved,No Award,Average
59843,Operations,region_19,Bachelors,f,sourcing,1,38,3.0,8,0,0,58,31-40,Intermediate,Average,Not Achieved,No Award,Average
46540,Sales & Marketing,region_2,,m,other,1,31,5.0,7,1,0,45,31-40,Intermediate,Low,Achieved,No Award,Excellent
75327,Operations,region_2,Bachelors,m,other,1,58,1.0,15,0,0,60,51-60,Experienced,Average,Not Achieved,No Award,Poor
54495,Technology,region_2,Masters & above,m,other,1,54,4.0,18,1,0,79,51-60,Experienced,Good,Achieved,No Award,Good
33261,HR,region_19,Bachelors,m,sourcing,1,26,,1,1,0,49,21-30,Beginner,Low,Achieved,No Award,
6012,Legal,region_31,Bachelors,m,sourcing,1,31,4.0,6,1,0,63,31-40,Intermediate,Average,Achieved,No Award,Good
55418,Sales & Marketing,region_16,Bachelors,m,sourcing,1,31,4.0,6,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Good
34417,Sales & Marketing,region_2,Masters & above,f,other,2,33,1.0,2,0,0,47,31-40,Beginner,Low,Not Achieved,No Award,Poor
40581,Operations,region_29,Bachelors,m,sourcing,2,33,5.0,4,1,0,59,31-40,Beginner,Average,Achieved,No Award,Excellent
29038,Sales & Marketing,region_2,Masters & above,m,other,1,39,4.0,11,0,0,54,31-40,Experienced,Average,Not Achieved,No Award,Good
62015,Sales & Marketing,region_11,Bachelors,m,other,2,32,3.0,7,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Average
68839,Sales & Marketing,region_6,Bachelors,f,other,1,31,1.0,8,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Poor
40997,Finance,region_32,Bachelors,m,sourcing,2,28,4.0,3,1,0,61,21-30,Beginner,Average,Achieved,No Award,Good
3698,Operations,region_22,Masters & above,f,other,2,35,3.0,7,0,0,56,31-40,Intermediate,Average,Not Achieved,No Award,Average
26358,Procurement,region_28,Masters & above,f,sourcing,1,38,1.0,5,0,0,72,31-40,Beginner,Good,Not Achieved,No Award,Poor
17269,Procurement,region_2,,f,other,2,40,3.0,8,0,0,68,31-40,Intermediate,Average,Not Achieved,No Award,Average
22138,HR,region_14,Bachelors,f,sourcing,1,32,,1,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,
36803,Finance,region_2,Bachelors,m,sourcing,3,30,5.0,5,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Excellent
67066,Analytics,region_22,Bachelors,m,other,1,31,4.0,4,1,0,80,31-40,Beginner,Good,Achieved,No Award,Good
34620,Sales & Marketing,region_7,Bachelors,m,other,1,33,2.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Poor
40638,Sales & Marketing,region_23,Bachelors,m,other,2,30,3.0,3,0,0,46,21-30,Beginner,Low,Not Achieved,No Award,Average
68358,Sales & Marketing,region_7,Masters & above,f,other,2,35,1.0,8,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Poor
10443,Sales & Marketing,region_2,Bachelors,m,other,1,35,1.0,7,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Poor
53469,Operations,region_22,Bachelors,m,referred,1,31,5.0,4,1,0,59,31-40,Beginner,Average,Achieved,No Award,Excellent
12233,Technology,region_2,Masters & above,f,sourcing,1,36,1.0,2,0,0,79,31-40,Beginner,Good,Not Achieved,No Award,Poor
8579,Operations,region_26,Bachelors,m,sourcing,1,31,3.0,7,0,0,63,31-40,Intermediate,Average,Not Achieved,No Award,Average
44153,Procurement,region_30,Masters & above,m,sourcing,1,42,3.0,7,0,0,69,41-50,Intermediate,Average,Not Achieved,No Award,Average
63839,Sales & Marketing,region_13,Bachelors,m,sourcing,1,42,2.0,3,0,0,51,41-50,Beginner,Average,Not Achieved,No Award,Poor
73166,Technology,region_27,Bachelors,f,sourcing,2,32,1.0,4,0,0,74,31-40,Beginner,Good,Not Achieved,No Award,Poor
1516,Technology,region_22,Bachelors,f,other,1,28,,1,1,0,77,21-30,Beginner,Good,Achieved,No Award,
18537,Analytics,region_28,Masters & above,m,other,1,39,3.0,4,1,0,88,31-40,Beginner,Excellent,Achieved,No Award,Average
56922,Sales & Marketing,region_13,Bachelors,m,other,1,50,3.0,3,1,0,47,41-50,Beginner,Low,Achieved,No Award,Average
21004,Operations,region_2,Masters & above,m,other,1,39,3.0,4,1,0,60,31-40,Beginner,Average,Achieved,No Award,Average
61104,Finance,region_22,Bachelors,m,sourcing,4,26,,1,0,0,62,21-30,Beginner,Average,Not Achieved,No Award,
14254,Sales & Marketing,region_27,Bachelors,m,other,3,23,,1,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,
32028,Procurement,region_8,Bachelors,f,other,1,35,3.0,6,0,0,70,31-40,Intermediate,Average,Not Achieved,No Award,Average
73939,Sales & Marketing,region_31,Bachelors,m,other,1,50,2.0,12,0,0,52,41-50,Experienced,Average,Not Achieved,No Award,Poor
7791,Sales & Marketing,region_7,Bachelors,m,sourcing,1,40,5.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Excellent
6850,R&D,region_2,Bachelors,m,other,1,44,1.0,13,0,0,84,41-50,Experienced,Good,Not Achieved,No Award,Poor
22117,HR,region_7,Masters & above,f,other,1,34,5.0,9,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Excellent
17192,Sales & Marketing,region_22,Bachelors,f,other,4,31,,1,0,0,52,31-40,Beginner,Average,Not Achieved,No Award,
58856,HR,region_32,Bachelors,f,sourcing,1,31,1.0,7,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Poor
23575,Procurement,region_17,Bachelors,f,other,1,35,4.0,3,1,0,69,31-40,Beginner,Average,Achieved,No Award,Good
48617,Procurement,region_2,Masters & above,f,other,1,34,2.0,7,0,0,72,31-40,Intermediate,Good,Not Achieved,No Award,Poor
36674,Analytics,region_7,Bachelors,m,sourcing,2,43,4.0,5,1,0,83,41-50,Beginner,Good,Achieved,No Award,Good
29149,Operations,region_11,,f,sourcing,1,30,5.0,7,1,0,57,21-30,Intermediate,Average,Achieved,No Award,Excellent
62299,Technology,region_26,Bachelors,f,other,1,40,1.0,10,0,0,83,31-40,Intermediate,Good,Not Achieved,No Award,Poor
65352,Sales & Marketing,region_19,Bachelors,m,other,1,34,1.0,5,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,Poor
16062,Operations,region_30,Bachelors,f,other,1,28,3.0,5,1,0,60,21-30,Beginner,Average,Achieved,No Award,Average
17599,Technology,region_8,Bachelors,f,sourcing,1,25,,1,0,0,76,21-30,Beginner,Good,Not Achieved,No Award,
62510,Sales & Marketing,region_2,Masters & above,f,other,2,35,4.0,8,0,0,53,31-40,Intermediate,Average,Not Achieved,No Award,Good
6613,Sales & Marketing,region_15,Bachelors,f,sourcing,1,29,1.0,5,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Poor
24043,Sales & Marketing,region_13,Bachelors,m,other,1,41,5.0,13,1,0,49,41-50,Experienced,Low,Achieved,No Award,Excellent
45853,Technology,region_25,Bachelors,f,other,1,29,4.0,5,0,0,76,21-30,Beginner,Good,Not Achieved,No Award,Good
5205,HR,region_2,Masters & above,f,sourcing,1,60,3.0,10,0,0,48,51-60,Intermediate,Low,Not Achieved,No Award,Average
33028,Technology,region_22,Bachelors,m,other,1,29,,1,1,0,80,21-30,Beginner,Good,Achieved,No Award,
11100,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3.0,6,0,0,55,31-40,Intermediate,Average,Not Achieved,No Award,Average
64642,HR,region_7,Bachelors,f,sourcing,1,33,3.0,6,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Average
4416,HR,region_7,Masters & above,m,sourcing,1,48,4.0,20,0,0,48,41-50,Experienced,Low,Not Achieved,No Award,Good
7116,Sales & Marketing,region_2,Bachelors,m,other,3,34,2.0,9,0,0,52,31-40,Intermediate,Average,Not Achieved,No Award,Poor
59434,Analytics,region_30,Bachelors,m,other,1,31,5.0,6,1,0,90,31-40,Intermediate,Excellent,Achieved,No Award,Excellent
41940,Legal,region_22,Masters & above,m,other,1,33,3.0,3,0,0,61,31-40,Beginner,Average,Not Achieved,No Award,Average
5875,HR,region_23,Bachelors,m,sourcing,1,25,,1,1,0,50,21-30,Beginner,Low,Achieved,No Award,
76976,Technology,region_4,Bachelors,f,sourcing,1,46,3.0,3,1,0,79,41-50,Beginner,Good,Achieved,No Award,Average
